track_id,cluster,genre
20129,4,Old-Time / Historic
20130,4,Old-Time / Historic
20131,4,Old-Time / Historic
20133,0,Old-Time / Historic
20134,4,Old-Time / Historic
20135,4,Old-Time / Historic
20136,4,Old-Time / Historic
20137,4,Old-Time / Historic
20138,4,Old-Time / Historic
20139,4,Old-Time / Historic
20142,4,Old-Time / Historic
20143,4,Old-Time / Historic
20144,4,Old-Time / Historic
20145,4,Old-Time / Historic
20146,4,Old-Time / Historic
20147,4,Old-Time / Historic
20149,4,Old-Time / Historic
20152,4,Old-Time / Historic
20153,4,Old-Time / Historic
20154,4,Old-Time / Historic
20155,4,Old-Time / Historic
20156,4,Old-Time / Historic
20157,4,Old-Time / Historic
20158,4,Old-Time / Historic
20159,4,Old-Time / Historic
20160,4,Old-Time / Historic
20161,4,Old-Time / Historic
20162,4,Old-Time / Historic
20163,4,Old-Time / Historic
20165,4,Old-Time / Historic
20166,4,Old-Time / Historic
20167,4,Old-Time / Historic
20168,4,Old-Time / Historic
20181,4,Old-Time / Historic
20197,4,Old-Time / Historic
20198,4,Old-Time / Historic
20199,4,Old-Time / Historic
20200,4,Old-Time / Historic
20201,4,Old-Time / Historic
20202,4,Old-Time / Historic
20203,4,Old-Time / Historic
20204,4,Old-Time / Historic
20205,4,Old-Time / Historic
20206,4,Old-Time / Historic
20207,4,Old-Time / Historic
20208,4,Old-Time / Historic
20209,4,Old-Time / Historic
20210,4,Folk
20211,4,Folk
20212,4,Folk
20226,4,Rock
20227,4,Rock
20228,4,Rock
20229,4,Rock
20230,4,Rock
20231,4,Rock
20232,4,Hip-Hop
20233,4,Hip-Hop
20234,4,Hip-Hop
20235,4,Hip-Hop
20236,4,Hip-Hop
20237,4,Hip-Hop
20238,4,Hip-Hop
20239,4,Hip-Hop
20240,4,Hip-Hop
20241,4,Hip-Hop
20242,4,Hip-Hop
20243,4,Hip-Hop
20244,4,Hip-Hop
20245,4,Hip-Hop
20246,4,Hip-Hop
20247,4,Hip-Hop
20248,4,Hip-Hop
20264,4,Rock
20265,4,Rock
20266,4,Rock
20267,4,Rock
20268,4,Instrumental
20277,4,Rock
20278,4,Rock
20279,4,Rock
20280,4,Rock
20281,4,Rock
20282,4,Rock
20283,4,Rock
20293,4,Experimental
20294,4,Experimental
20295,4,Experimental
20296,4,Experimental
20297,4,Experimental
20298,4,Experimental
20299,4,Experimental
20300,4,Experimental
20316,4,Jazz
20317,4,Rock
20318,4,Rock
20319,4,Rock
20320,4,Rock
20321,4,Rock
20322,4,Rock
20330,4,Rock
20331,4,Rock
20332,4,Rock
20333,4,Rock
20339,4,Rock
20341,4,Rock
20342,2,Rock
20343,4,Rock
20344,4,Rock
20345,0,Rock
20347,4,Rock
20361,4,Instrumental
20362,4,Instrumental
20363,4,Instrumental
20364,4,Instrumental
20365,4,Instrumental
20366,4,Instrumental
20367,4,Instrumental
20368,4,Instrumental
20369,4,Instrumental
20370,4,Instrumental
20372,4,Instrumental
20373,4,Instrumental
20374,4,Instrumental
20375,4,Instrumental
20376,4,Instrumental
20394,1,Experimental
20395,0,Experimental
20396,4,Experimental
20397,4,Experimental
20398,4,Experimental
20400,4,Experimental
20401,4,Experimental
20402,4,Experimental
20403,4,Experimental
20404,4,Experimental
20405,4,Experimental
20406,4,Experimental
20407,4,Experimental
20408,4,Experimental
20409,4,Experimental
20410,4,Experimental
20412,4,Experimental
20413,4,Experimental
20414,4,Experimental
20415,4,Experimental
20416,4,Experimental
20417,4,Experimental
20418,4,Experimental
20419,4,Experimental
20420,4,Experimental
20421,4,Experimental
20422,4,Experimental
20424,4,Experimental
20425,4,Experimental
20426,4,Experimental
20427,4,Experimental
20428,4,Experimental
20432,4,International
20442,4,Rock
20443,4,Rock
20444,4,Rock
20445,4,Rock
20446,4,Rock
20447,4,Rock
20448,4,Rock
20449,4,Jazz
20450,4,Jazz
20451,4,Jazz
20452,4,Jazz
20457,4,Hip-Hop
20458,4,Hip-Hop
20459,4,Hip-Hop
20460,4,Hip-Hop
20461,4,Hip-Hop
20462,4,Jazz
20463,4,Jazz
20464,4,Jazz
20465,4,Jazz
20466,4,Hip-Hop
20467,4,Hip-Hop
20468,4,Hip-Hop
20469,4,Hip-Hop
20470,4,Hip-Hop
20471,4,Hip-Hop
20472,4,Hip-Hop
20473,4,Hip-Hop
20484,4,Rock
20485,4,Rock
20486,4,Rock
20487,4,Rock
20488,4,Rock
20489,4,Rock
20490,4,Rock
20491,4,Rock
20492,4,Rock
20507,4,Rock
20508,4,Rock
20509,4,Rock
20532,4,Rock
20533,4,Rock
20534,4,Rock
20535,4,Rock
20536,4,Rock
20537,4,Rock
20538,4,Rock
20559,4,Experimental
20576,4,Blues
20577,4,Blues
20578,4,Blues
20584,4,Experimental
20662,0,Electronic
20663,0,Electronic
20664,4,Electronic
20665,4,Electronic
20666,4,Electronic
20667,4,Electronic
20668,4,Electronic
20669,4,Electronic
20670,4,Electronic
20671,4,Electronic
20672,4,Electronic
20673,4,Electronic
20675,4,Electronic
20676,4,Electronic
20677,4,Electronic
20678,4,Electronic
20679,4,Experimental
20680,4,Experimental
20681,4,Experimental
20682,4,Experimental
20683,4,Experimental
20684,4,Experimental
20685,4,Experimental
20686,4,Soul-RnB
20692,4,Soul-RnB
20695,4,Easy Listening
20696,4,Soul-RnB
20704,4,Pop
20705,4,Pop
20706,4,Pop
20707,4,Pop
20708,4,Pop
20709,4,Electronic
20710,4,Rock
20712,4,Rock
20713,4,Rock
20715,4,Rock
20716,4,Rock
20717,4,Rock
20721,4,Rock
20723,4,Rock
20724,4,Rock
20727,4,Rock
20729,4,Old-Time / Historic
20730,4,Old-Time / Historic
20731,4,Old-Time / Historic
20732,4,Old-Time / Historic
20733,4,Old-Time / Historic
20734,4,Old-Time / Historic
20735,4,Old-Time / Historic
20736,4,Old-Time / Historic
20737,4,Old-Time / Historic
20738,4,Old-Time / Historic
20740,4,Old-Time / Historic
20741,4,Old-Time / Historic
20742,4,Old-Time / Historic
20743,4,Old-Time / Historic
20744,4,Old-Time / Historic
20745,4,Old-Time / Historic
20746,4,Old-Time / Historic
20747,4,Old-Time / Historic
20748,4,Old-Time / Historic
20749,4,Old-Time / Historic
20750,4,Old-Time / Historic
20751,4,Old-Time / Historic
20759,4,Experimental
20760,4,Experimental
20761,4,Experimental
20762,4,Experimental
20763,4,Experimental
20764,4,Experimental
20765,4,Experimental
20766,4,Experimental
20767,4,Experimental
20768,4,Experimental
20769,4,Experimental
20770,4,Experimental
20771,4,Experimental
20772,4,Experimental
20773,4,Experimental
20774,4,Experimental
20775,4,Experimental
20776,4,Experimental
20777,4,Instrumental
20780,4,Experimental
20813,4,Spoken
20814,4,Spoken
20815,4,Spoken
20816,4,Experimental
20817,4,Experimental
20818,4,Experimental
20820,4,Experimental
20821,4,Experimental
20822,4,Experimental
20823,4,Experimental
20919,4,Experimental
20920,4,Experimental
20921,4,Experimental
20922,0,Experimental
20923,4,Experimental
20924,4,Experimental
20925,4,Experimental
20926,4,Experimental
20927,4,Rock
20928,4,Rock
20929,4,Rock
20930,4,Rock
20931,4,Rock
20932,4,Rock
20933,4,Rock
20934,4,Rock
20935,4,Rock
20936,4,Rock
20937,4,Rock
20961,0,Rock
20962,4,Rock
20963,0,Rock
20964,0,Rock
20965,0,Rock
20966,4,Rock
21005,4,Electronic
21006,4,Electronic
21007,4,Electronic
21008,4,Electronic
21009,4,Electronic
21010,4,Electronic
21011,4,Electronic
21012,4,Electronic
21013,4,Electronic
21014,4,Electronic
21015,4,Electronic
21049,4,Experimental
21050,4,Experimental
21051,4,Experimental
21052,4,Experimental
21053,4,Experimental
21054,4,Experimental
21055,4,Experimental
21056,4,Experimental
21057,4,Experimental
21058,4,Experimental
21059,4,Experimental
21060,4,Experimental
21069,4,Rock
21070,4,Rock
21071,4,Rock
21072,4,Rock
21073,4,Rock
21074,4,Rock
21075,4,Rock
21076,4,Rock
21077,4,Rock
21078,4,Rock
21079,4,Rock
21080,4,Rock
21081,4,Rock
21082,4,Rock
21083,4,Electronic
21084,4,Electronic
21085,4,Electronic
21086,4,Electronic
21087,4,Folk
21088,4,Folk
21089,4,Folk
21090,4,Folk
21093,4,Experimental
21094,4,Experimental
21095,4,Experimental
21096,4,Experimental
21098,4,Experimental
21126,4,Experimental
21129,4,Old-Time / Historic
21130,4,Old-Time / Historic
21131,4,Old-Time / Historic
21132,4,Old-Time / Historic
21133,4,Old-Time / Historic
21134,4,Old-Time / Historic
21135,4,Old-Time / Historic
21136,4,Old-Time / Historic
21137,4,Old-Time / Historic
21138,4,Old-Time / Historic
21158,4,Electronic
21159,4,Electronic
21160,4,Electronic
21161,4,Electronic
21162,4,Electronic
21163,4,Electronic
21164,4,Electronic
21165,4,Electronic
21166,4,Electronic
21167,4,Electronic
21168,4,Electronic
21169,4,Electronic
21184,4,Rock
21185,4,Rock
21186,4,Rock
21187,4,Rock
21188,4,Rock
21189,4,Rock
21190,4,Rock
21191,4,Rock
21192,4,Rock
21193,4,Rock
21226,4,Electronic
21227,4,Electronic
21228,4,Hip-Hop
21230,4,Electronic
21231,4,Pop
21232,4,Pop
21234,4,Electronic
21275,4,Electronic
21276,4,Electronic
21277,4,Electronic
21278,4,Electronic
21279,4,Electronic
21280,4,Electronic
21281,4,Electronic
21282,4,Electronic
21283,4,Electronic
21284,4,Electronic
21285,4,Electronic
21286,4,Electronic
21302,4,Rock
21308,4,Jazz
21345,4,Electronic
21346,4,Electronic
21347,4,Electronic
21348,4,Electronic
21349,4,Electronic
21350,4,Electronic
21351,4,Electronic
21352,4,Electronic
21353,4,Electronic
21354,4,Electronic
21363,4,Folk
21364,4,Folk
21365,4,Folk
21366,4,Folk
21367,4,Folk
21368,4,Folk
21369,4,Folk
21370,4,Folk
21372,4,Folk
21373,4,Folk
21374,4,Folk
21375,4,Folk
21376,0,Folk
21377,4,Folk
21378,4,Pop
21379,2,Pop
21380,2,Pop
21381,4,Pop
21382,4,Pop
21383,0,Pop
21384,4,Pop
21400,4,Pop
21401,4,Pop
21402,4,Pop
21403,4,Pop
21404,4,Pop
21405,4,Pop
21406,4,Pop
21407,4,Pop
21408,4,Pop
21409,4,Pop
21410,4,Folk
21414,4,Electronic
21415,4,Electronic
21416,4,Electronic
21417,4,Electronic
21418,4,Electronic
21419,4,Electronic
21420,4,Electronic
21422,4,Electronic
21423,4,Electronic
21424,4,Electronic
21425,4,Electronic
21426,4,Electronic
21472,4,Electronic
21519,4,Rock
21520,1,Rock
21521,4,Rock
21522,4,Rock
21523,4,Rock
21524,4,Rock
21525,4,Rock
21526,4,Rock
21527,4,Classical
21528,4,Classical
21529,4,Classical
21530,4,Classical
21532,4,Classical
21533,4,Classical
21542,4,Classical
21555,4,Electronic
21556,4,Electronic
21557,4,Electronic
21558,4,Electronic
21559,4,Electronic
21565,4,Pop
21566,4,Pop
21567,4,Pop
21568,4,Pop
21569,4,Pop
21570,4,Pop
21571,4,Pop
21585,4,Pop
21586,4,Pop
21587,4,Pop
21588,4,Pop
21589,4,Pop
21590,4,Pop
21591,4,Pop
21592,4,Pop
21598,4,Pop
21599,4,Pop
21600,4,Pop
21652,4,Pop
21653,4,Pop
21654,4,Pop
21655,4,Pop
21656,4,Pop
21657,4,Pop
21658,4,Pop
21659,4,Pop
21672,4,Pop
21673,4,Pop
21674,4,Pop
21675,4,Pop
21676,4,Pop
21677,0,Pop
21678,4,Experimental
21679,4,Electronic
21680,4,Electronic
21682,4,Electronic
21683,4,Electronic
21685,4,Electronic
21686,4,Experimental
21689,4,Electronic
21690,4,Experimental
21692,4,Electronic
21695,1,Pop
21696,0,Electronic
21697,4,Electronic
21698,4,Electronic
21700,4,Electronic
21701,4,Electronic
21702,4,Electronic
21704,4,Experimental
21706,4,Folk
21707,4,Folk
21708,4,Folk
21711,4,Folk
21715,4,Folk
21717,4,Rock
21721,4,Folk
21723,4,Rock
21732,4,Rock
21733,4,Rock
21734,4,Rock
21735,4,Rock
21736,4,Rock
21737,4,Rock
21738,4,Rock
21739,4,Experimental
21743,4,Rock
21746,4,Folk
21750,4,Folk
21774,4,Experimental
21775,4,Experimental
21776,4,Experimental
21777,4,Experimental
21778,4,Experimental
21779,4,Experimental
21798,4,Blues
21799,4,Blues
21800,4,Blues
21837,4,Spoken
21838,4,Spoken
21839,4,Spoken
21840,4,Spoken
21841,4,Spoken
21842,4,Electronic
21843,4,Electronic
21844,4,Electronic
21845,4,Electronic
21847,4,Electronic
21848,4,Electronic
21849,4,Electronic
21850,4,Electronic
21855,4,Electronic
21856,4,Electronic
21857,4,Electronic
21858,4,Electronic
21859,4,Rock
21860,4,Rock
21861,4,Rock
21862,4,Experimental
21863,4,Experimental
21864,4,Experimental
21865,4,Experimental
21866,4,Experimental
21867,4,Experimental
21868,4,Experimental
21869,4,Experimental
21870,4,Experimental
21871,4,Experimental
21872,4,Experimental
21873,4,Experimental
21874,4,Experimental
21875,4,Experimental
21876,4,Experimental
21877,4,Experimental
21885,4,Electronic
21886,4,Electronic
21887,4,Electronic
21888,4,Electronic
21889,4,Electronic
21890,4,Electronic
21891,4,Electronic
21892,4,Electronic
21893,4,Electronic
21894,4,Electronic
21895,4,Electronic
21896,4,Electronic
21897,4,Electronic
21898,4,Electronic
21899,4,Electronic
21900,4,Experimental
21901,4,Experimental
21902,4,Experimental
21903,4,Experimental
21904,4,Experimental
21905,4,Experimental
21906,4,Experimental
21907,4,Experimental
21908,4,Experimental
21909,4,Experimental
21910,4,Experimental
21911,4,Experimental
21912,4,Experimental
21913,4,Experimental
21914,4,Experimental
21915,4,Experimental
21916,4,Experimental
21917,4,Experimental
21918,4,Experimental
21925,4,Electronic
21926,4,Electronic
21927,4,Electronic
21928,4,Electronic
21929,4,Electronic
21930,4,Electronic
21931,4,Electronic
21932,4,Electronic
21943,4,Electronic
21944,4,Electronic
21945,4,Electronic
21946,4,Electronic
21947,4,Electronic
21953,4,Electronic
21954,4,Electronic
21956,4,Electronic
21957,4,Electronic
21958,4,Electronic
21959,4,Electronic
21960,4,Electronic
21961,4,Electronic
21962,4,Electronic
21963,4,Electronic
21964,4,Electronic
21965,4,Electronic
21966,4,Electronic
21967,4,Electronic
21991,4,Old-Time / Historic
21992,4,Experimental
21993,4,Experimental
21994,4,Experimental
21995,4,Pop
21996,4,Pop
21997,4,Pop
21998,4,Pop
21999,4,Pop
22000,4,Pop
22001,4,Pop
22002,4,Electronic
22003,4,Electronic
22021,4,Hip-Hop
22022,4,Hip-Hop
22023,4,Hip-Hop
22024,4,Hip-Hop
22025,4,Electronic
22026,4,Electronic
22027,4,Electronic
22028,4,Electronic
22029,4,Electronic
22030,4,Electronic
22031,4,Rock
22032,4,Rock
22033,4,Rock
22038,4,Electronic
22039,4,Electronic
22040,4,Electronic
22048,4,Rock
22049,4,Rock
22050,4,Rock
22051,4,Rock
22068,4,Pop
22069,4,Pop
22070,4,Pop
22071,4,Pop
22072,4,Pop
22073,4,Pop
22074,4,Pop
22075,4,Pop
22076,4,Pop
22077,4,Pop
22078,4,Pop
22079,4,Pop
22080,4,Experimental
22081,4,Electronic
22084,4,Electronic
22087,4,Pop
22088,4,Hip-Hop
22091,4,Hip-Hop
22092,4,Experimental
22093,4,Rock
22094,4,Hip-Hop
22095,4,Electronic
22096,4,Rock
22097,4,Pop
22098,4,Soul-RnB
22100,4,Rock
22101,4,Rock
22102,4,Rock
22103,4,Rock
22104,4,Rock
22105,4,Rock
22106,4,Rock
22107,4,Rock
22108,4,Rock
22109,4,Rock
22110,4,Rock
22111,4,Rock
22112,4,Rock
22113,4,Rock
22114,4,Rock
22115,4,Rock
22116,4,Rock
22126,4,Electronic
22127,4,Electronic
22128,4,Electronic
22129,4,Experimental
22130,4,Experimental
22131,4,Experimental
22132,4,Experimental
22133,4,Experimental
22134,4,Electronic
22135,4,Electronic
22136,4,Electronic
22137,4,Electronic
22138,4,Electronic
22139,4,Electronic
22140,4,Electronic
22141,4,Electronic
22142,4,Electronic
22143,4,Electronic
22144,4,Electronic
22145,4,Experimental
22147,4,Experimental
22148,4,Experimental
22149,4,Experimental
22150,4,Experimental
22151,4,Experimental
22152,4,Rock
22162,4,Experimental
22190,4,Electronic
22234,4,Pop
22235,4,Rock
22236,4,Rock
22241,4,Rock
22247,4,Rock
22248,4,Rock
22249,4,Rock
22250,4,Rock
22251,4,Rock
22273,4,Rock
22274,4,Rock
22275,4,Rock
22276,4,Rock
22277,4,Rock
22288,4,Experimental
22290,4,Instrumental
22291,4,Experimental
22292,4,Instrumental
22295,4,Hip-Hop
22296,4,Hip-Hop
22297,4,Folk
22298,4,Folk
22299,4,Folk
22300,4,Folk
22301,4,Folk
22302,4,Folk
22303,4,Folk
22304,4,Folk
22305,4,Folk
22306,4,Folk
22307,4,Folk
22313,4,Electronic
22315,4,International
22332,4,Jazz
22333,4,Rock
22334,4,Rock
22336,4,Rock
22339,4,Rock
22340,4,Rock
22341,4,Rock
22342,4,Rock
22343,4,Experimental
22344,4,Rock
22346,4,Rock
22347,4,Rock
22348,4,Pop
22349,4,Rock
22351,4,Electronic
22352,4,Electronic
22353,4,Electronic
22354,4,Electronic
22355,4,Electronic
22356,4,Electronic
22357,4,Electronic
22358,4,Electronic
22367,4,Rock
22368,4,Rock
22369,0,Rock
22370,4,Rock
22371,4,Rock
22372,4,Electronic
22373,4,Electronic
22374,4,Electronic
22375,4,Electronic
22376,4,Electronic
22377,4,Electronic
22378,4,Electronic
22379,4,Electronic
22432,4,Electronic
22433,4,Electronic
22434,4,Electronic
22435,4,Electronic
22436,4,Electronic
22437,4,Electronic
22438,4,Electronic
22439,4,Electronic
22440,4,Electronic
22443,4,Electronic
22445,4,Electronic
22447,4,Electronic
22453,4,Electronic
22454,4,Electronic
22455,4,Electronic
22456,4,Electronic
22457,1,Electronic
22458,4,Electronic
22459,4,Electronic
22472,4,Pop
22473,0,Pop
22474,4,Pop
22475,4,Pop
22476,4,Pop
22477,4,Pop
22478,4,Pop
22479,4,Pop
22480,4,Pop
22481,0,Pop
22487,4,Hip-Hop
22488,4,Hip-Hop
22494,4,Hip-Hop
22495,4,Hip-Hop
22496,4,Hip-Hop
22497,0,Hip-Hop
22498,4,Hip-Hop
22499,4,Hip-Hop
22500,4,Hip-Hop
22501,4,Hip-Hop
22502,4,Hip-Hop
22503,4,Hip-Hop
22504,4,Hip-Hop
22505,4,Electronic
22506,4,Electronic
22507,4,Hip-Hop
22508,4,Experimental
22510,4,Hip-Hop
22513,4,Hip-Hop
22514,4,Hip-Hop
22542,4,Rock
22543,4,Rock
22544,4,Rock
22546,4,Rock
22547,4,Rock
22548,4,Rock
22550,4,Rock
22551,4,Rock
22552,4,Electronic
22553,4,Electronic
22555,4,Rock
22556,4,Rock
22558,4,Electronic
22559,4,Electronic
22560,4,Electronic
22561,4,Electronic
22562,4,Rock
22563,4,Rock
22564,4,Rock
22578,4,Experimental
22579,2,Experimental
22581,4,Experimental
22582,4,Experimental
22583,4,Experimental
22584,4,Electronic
22585,4,Electronic
22586,4,Electronic
22587,4,Electronic
22592,4,Electronic
22596,4,Rock
22597,4,Rock
22598,2,Rock
22599,4,Rock
22600,4,Rock
22601,2,Rock
22602,4,Rock
22603,4,Rock
22768,4,Experimental
22780,4,Spoken
22781,4,Experimental
22782,4,Experimental
22945,2,Rock
22954,4,Rock
22971,4,Jazz
22974,4,Jazz
22980,4,Experimental
22981,4,Experimental
22982,4,Spoken
22983,4,Spoken
22984,4,Spoken
22985,4,Spoken
22986,4,Spoken
22995,4,Experimental
23010,4,Electronic
23013,4,Electronic
23014,4,Folk
23015,4,Folk
23016,4,Electronic
23029,4,Experimental
23031,4,Electronic
23033,4,Pop
23034,4,Hip-Hop
23035,4,Electronic
23036,4,Electronic
23037,4,Rock
23038,4,Electronic
23039,4,Pop
23041,4,Rock
23042,4,Hip-Hop
23063,4,Experimental
23064,4,Classical
23065,4,Experimental
23066,4,Experimental
23067,4,Experimental
23068,4,Experimental
23069,4,Experimental
23070,4,Jazz
23071,4,Jazz
23072,4,Jazz
23073,4,Jazz
23074,4,Jazz
23075,4,Jazz
23076,4,Jazz
23077,4,Jazz
23078,4,Jazz
23079,4,Jazz
23080,4,Jazz
23081,4,Jazz
23082,4,Jazz
23120,4,Classical
23141,4,Classical
23142,4,Classical
23143,4,Classical
23144,4,Classical
23145,4,Classical
23146,4,Classical
23147,4,Classical
23148,4,Classical
23149,4,Classical
23150,4,Classical
23151,4,Classical
23152,4,Classical
23155,4,International
23156,4,International
23160,4,Classical
23161,4,Classical
23164,4,Classical
23172,4,Rock
23178,4,Soul-RnB
23186,4,Classical
23188,4,Jazz
23189,4,Rock
23190,4,Spoken
23191,4,Experimental
23192,4,Experimental
23193,4,Experimental
23194,4,Experimental
23195,4,Experimental
23196,4,Experimental
23197,4,Experimental
23198,4,Experimental
23199,4,Experimental
23200,4,Experimental
23201,4,Experimental
23202,4,Experimental
23203,4,Experimental
23204,4,Experimental
23205,4,Experimental
23206,4,Experimental
23207,4,Experimental
23208,0,Experimental
23209,4,Experimental
23210,4,Experimental
23211,4,Experimental
23212,4,Experimental
23213,4,Experimental
23214,4,Experimental
23215,4,Experimental
23216,4,Experimental
23254,4,Rock
23255,4,Rock
23256,4,Rock
23257,4,Rock
23258,4,Rock
23259,4,Rock
23261,4,Experimental
23270,4,Electronic
23271,4,Electronic
23272,4,Electronic
23273,4,Electronic
23329,4,Experimental
23330,4,Experimental
23338,4,Rock
23339,4,Rock
23340,4,Rock
23341,4,Rock
23342,4,Rock
23348,4,Experimental
23349,4,Experimental
23350,4,Experimental
23351,4,Experimental
23352,4,Experimental
23353,4,Electronic
23355,4,Electronic
23356,4,Electronic
23358,4,Electronic
23359,4,Electronic
23360,4,Electronic
23361,4,Electronic
23362,4,Electronic
23363,4,Electronic
23364,4,Electronic
23365,4,Electronic
23366,4,Electronic
23371,4,Folk
23372,4,Electronic
23433,4,International
23448,4,Electronic
23449,4,Electronic
23450,1,Electronic
23451,4,Electronic
23452,4,Electronic
23453,4,Electronic
23454,4,Electronic
23455,4,Electronic
23456,4,Electronic
23457,4,Electronic
23458,4,Electronic
23459,4,Electronic
23460,4,Electronic
23461,4,Electronic
23462,4,Rock
23463,4,Rock
23464,4,Rock
23473,4,Rock
23474,4,Rock
23475,4,Rock
23476,4,Rock
23477,4,Rock
23478,4,Rock
23480,4,Electronic
23481,4,Electronic
23482,4,Electronic
23483,4,Electronic
23484,4,Electronic
23485,4,Electronic
23489,4,Electronic
23490,4,Electronic
23491,4,Electronic
23492,4,Electronic
23493,4,Electronic
23494,4,Electronic
23495,4,Electronic
23496,4,Electronic
23497,4,Electronic
23498,4,Electronic
23499,4,Electronic
23500,4,Electronic
23501,4,Electronic
23502,4,Electronic
23503,4,Electronic
23504,4,Electronic
23505,4,Electronic
23506,4,Electronic
23507,4,Electronic
23508,4,Electronic
23509,4,Electronic
23510,4,Electronic
23511,4,Electronic
23512,4,Electronic
23513,4,Electronic
23514,4,Electronic
23515,4,Electronic
23516,4,Electronic
23517,4,Electronic
23518,4,Electronic
23519,4,Electronic
23520,4,Electronic
23521,4,Electronic
23522,4,Electronic
23523,4,Electronic
23524,4,Electronic
23525,4,Electronic
23526,4,Electronic
23527,4,Electronic
23528,4,Electronic
23529,4,Electronic
23530,4,Electronic
23531,4,Electronic
23532,4,Electronic
23533,4,Electronic
23534,4,Electronic
23535,4,Electronic
23537,4,Soul-RnB
23538,4,Soul-RnB
23539,4,Soul-RnB
23540,4,Soul-RnB
23541,4,Soul-RnB
23543,4,Soul-RnB
23544,4,Soul-RnB
23545,4,Soul-RnB
23546,4,Soul-RnB
23547,4,Rock
23548,4,Rock
23549,4,Rock
23550,4,Rock
23551,4,Rock
23552,4,Rock
23553,4,Rock
23554,4,Rock
23555,4,Rock
23556,4,Rock
23557,4,Rock
23558,4,Rock
23559,4,Rock
23560,4,Rock
23561,4,Rock
23569,4,Electronic
23570,4,Electronic
23572,4,Electronic
23573,4,Electronic
23574,4,Electronic
23575,4,Electronic
23577,4,Experimental
23578,4,Experimental
23666,4,Spoken
23667,4,Rock
23668,4,Rock
23669,4,Rock
23670,4,Rock
23671,4,Rock
23672,4,Rock
23673,4,Rock
23674,4,Rock
23675,4,Rock
23676,4,Rock
23677,4,Rock
23678,4,Rock
23764,4,Electronic
23765,4,Electronic
23766,2,Electronic
23785,4,Rock
23786,4,Electronic
23787,4,Electronic
23788,4,Electronic
23789,4,Electronic
23790,4,Electronic
23791,4,Rock
23794,4,Rock
23807,4,Electronic
23814,4,Electronic
23815,4,Electronic
23816,4,Electronic
23817,4,Electronic
23818,4,Electronic
23819,4,Electronic
23820,4,Electronic
23821,4,Electronic
23822,4,Electronic
23823,4,Electronic
23824,4,Electronic
23825,4,Electronic
23826,4,Electronic
23853,4,Electronic
23854,0,Electronic
23855,4,Electronic
23856,0,Electronic
23857,2,Electronic
23858,4,Electronic
23859,4,Electronic
23860,4,Electronic
23861,4,Electronic
23862,4,Electronic
23868,4,Experimental
23878,4,Electronic
23879,4,Electronic
23880,4,Electronic
23881,4,Electronic
23882,4,Electronic
23883,4,Electronic
23884,4,Electronic
23885,4,Electronic
23886,4,Electronic
23887,4,Electronic
23888,4,Electronic
23889,1,Electronic
23890,4,Electronic
23891,0,Electronic
23892,0,Electronic
23893,4,Electronic
23894,4,Electronic
23917,4,Experimental
23918,4,Experimental
23919,0,Experimental
23920,4,Experimental
23921,6,Experimental
23922,4,Experimental
23923,6,Experimental
23924,6,Experimental
23925,6,Experimental
23926,4,Experimental
23978,4,Electronic
23979,2,Electronic
23980,4,Electronic
23981,4,Electronic
24027,4,Experimental
24051,4,Electronic
24052,4,Electronic
24053,4,Electronic
24059,4,Electronic
24060,4,Electronic
24061,4,Electronic
24062,4,Electronic
24063,4,Electronic
24064,4,Electronic
24065,4,Electronic
24066,4,Electronic
24091,4,Experimental
24092,4,Experimental
24093,4,Experimental
24094,4,Experimental
24095,4,Experimental
24101,4,Rock
24102,4,Rock
24103,4,Rock
24104,4,Rock
24107,4,Electronic
24138,4,Electronic
24139,4,Electronic
24140,4,Electronic
24141,4,Electronic
24142,4,Electronic
24143,4,Electronic
24144,4,Electronic
24145,4,Electronic
24149,4,Electronic
24153,4,Electronic
24170,4,Pop
24171,4,Pop
24172,4,Pop
24173,4,Electronic
24174,4,Electronic
24175,4,Electronic
24176,4,Electronic
24177,4,Electronic
24178,4,Electronic
24179,4,Electronic
24188,4,Experimental
24189,4,Experimental
24190,4,Experimental
24191,4,Experimental
24192,4,Experimental
24193,4,Experimental
24194,4,Experimental
24195,4,Experimental
24196,4,Experimental
24197,4,Experimental
24198,4,Experimental
24199,4,Experimental
24200,4,Experimental
24201,4,Experimental
24202,4,Experimental
24203,4,Experimental
24204,4,Experimental
24205,4,Experimental
24206,4,Experimental
24216,4,Experimental
24217,4,Experimental
24218,4,Experimental
24219,4,Spoken
24220,4,Spoken
24221,4,Spoken
24222,4,Spoken
24223,4,Experimental
24224,4,Experimental
24225,4,Experimental
24226,4,Spoken
24330,4,Experimental
24331,4,Experimental
24332,4,Experimental
24334,4,Experimental
24335,4,Experimental
24336,4,Experimental
24337,4,Experimental
24338,4,Experimental
24339,4,Experimental
24340,4,Experimental
24341,4,Experimental
24358,4,Instrumental
24359,4,Instrumental
24360,4,Instrumental
24361,4,Instrumental
24362,4,International
24363,4,International
24364,4,International
24365,4,International
24366,4,International
24367,4,International
24368,4,International
24369,4,International
24370,4,International
24371,4,International
24417,4,Experimental
24418,4,Hip-Hop
24419,4,Hip-Hop
24420,4,Hip-Hop
24421,4,Hip-Hop
24422,4,Hip-Hop
24423,4,Hip-Hop
24424,4,Hip-Hop
24425,4,Hip-Hop
24426,4,Hip-Hop
24427,4,Hip-Hop
24428,4,Hip-Hop
